ID,POLICYNO,BIRTH,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,NPOLICY,URBANICITY,AGE_BAND,CREDIT_SCORE_BAND,KIDSDRIV,INITDATE,PLCYDATE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CLM_DATE,CLAIM_FLAG,STATE,TRAVTIME,CAR_USE,BLUEBOOK,CAR_TYPE,RED_CAR,CAR_AGE,TIF,OCCUPATION,PLCYYEAR,CLM_EXPOSURE,LN_CLM_EXPOSURE,CUST_LOYALTY,BLUEBOOK_1000
581067116,28221036,19JUL70,2,14,"$22,319",No,,Yes,F,<High School,1,Highly Rural/ Rural,36 - 50,660 - 749,1,25JAN98,24JAN01,$0,0,No,0,$0,,0,MI,47,Private,"$7,530",Sports Car,no,4,107,Blue Collar,2001,1,0,2.997260274,7.53
816452105,28278641,28NOV56,0,13,"$30,764",No,"$175,919",Yes,F,Masters,2,Highly Urban/ Urban,51 - 65,660 - 749,0,17JAN95,21JAN01,"$3,644",2,No,5,$0,,0,IL,24,Private,"$8,430",SUV,no,16,107,Lawyer,2001,1,0,6.0109589041,8.43
830377560,28315156,30JAN67,2,13,"$153,270",No,"$382,564",Yes,F,Bachelors,2,Highly Urban/ Urban,36 - 50,620 - 659,0,16MAY95,04MAY01,$0,0,Yes,0,$0,,0,MI,12,Commercial,"$20,930",Minivan,no,6,103,Blue Collar,2001,1,0,5.9671232877,20.93
768246932,28620746,27JAN51,4,19,"$39,953",No,"$166,747",Yes,F,High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,28JAN01,28JAN01,"$7,119",1,No,8,$0,,0,IL,43,Commercial,"$22,780",Pickup,no,1,107,Blue Collar,2001,1,0,0,22.78
874787994,28961912,03MAR74,2,10,"$79,549",Yes,"$232,259",No,F,Bachelors,1,Highly Rural/ Rural,36 - 50,620 - 659,0,01APR91,30MAR01,$0,0,No,4,$0,,0,MI,35,Private,"$11,310",Minivan,no,14,105,Clerical,2001,1,0,9.9945205479,11.31
182123622,28992816,12NOV73,0,12,"$67,702",No,"$181,552",Yes,M,Bachelors,1,Highly Urban/ Urban,36 - 50,660 - 749,0,26FEB01,26FEB01,"$48,743",3,Yes,6,$0,,0,WI,11,Commercial,"$11,770",Pickup,no,9,106,Blue Collar,2001,1,0,0,11.77
868325184,29090683,12JUN66,0,10,"$50,644",No,"$177,193",No,M,Masters,1,Highly Urban/ Urban,36 - 50,750 +,0,10MAR95,09MAR01,"$4,016",3,No,3,$0,,0,IL,26,Commercial,"$29,970",Panel Truck,yes,17,105,Professional,2001,1,0,5.997260274,29.97
433204550,29187041,08NOV71,0,9,"$76,100",No,"$204,139",Yes,M,High School,2,Highly Urban/ Urban,36 - 50,750 +,0,31JAN97,30JAN01,$0,0,Yes,0,$0,,0,OH,32,Private,"$19,860",Van,yes,5,107,Manager,2001,1,0,3.997260274,19.86
168592387,29355451,02DEC65,0,12,"$90,409",No,"$279,593",Yes,M,Masters,2,Highly Urban/ Urban,36 - 50,750 +,0,04MAR01,27MAR01,"$3,791",3,No,3,$0,,0,WI,42,Private,"$16,270",Van,yes,11,105,Lawyer,2001,1,0,0.0630136986,16.27
382405569,29504997,05APR77,4,15,"$69,201",Yes,"$224,997",No,M,High School,1,Highly Urban/ Urban,36 - 50,750 +,0,26JAN84,22JAN01,"$6,997",1,No,2,$0,,0,WI,8,Commercial,"$11,550",Pickup,yes,1,107,Professional,2001,1,0,16.989228236,11.55
621052804,29701335,18NOV60,0,15,"$134,640",No,$0,No,F,Masters,2,Highly Urban/ Urban,51 - 65,750 +,0,27JAN97,29JAN01,$0,0,No,3,"$3,901",04AUG01,1,WI,38,Private,"$10,000",SUV,no,23,107,Lawyer,2001,0.5123287671,-0.668788737,4.0054794521,10
632040016,29918134,27APR63,3,0,$0,No,"$63,103",Yes,M,<High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,09MAY01,09MAY01,$0,0,No,0,"$7,136",21SEP01,1,WI,23,Commercial,"$7,640",Pickup,yes,1,103,Student,2001,0.3698630137,-0.994622575,0,7.64
559736125,30095927,14DEC74,1,10,"$23,953",Yes,$0,No,F,High School,2,Highly Urban/ Urban,36 - 50,620 - 659,0,23APR93,18MAY01,"$32,044",1,Yes,2,"$8,363",28MAY01,1,OH,39,Private,"$10,650",SUV,no,8,103,Clerical,2001,0.0273972603,-3.597312261,8.0684931507,10.65
951434862,30541006,18NOV59,0,2,"$66,784",No,"$234,860",Yes,F,Masters,1,Highly Urban/ Urban,51 - 65,620 - 659,0,20FEB95,19FEB01,$0,0,No,0,$0,,0,IN,15,Private,"$14,150",Sports Car,no,20,106,Lawyer,2001,1,0,5.997260274,14.15
562330462,30579033,13APR57,0,15,"$128,221",No,"$303,037",No,M,Masters,2,Highly Urban/ Urban,51 - 65,620 - 659,0,16MAY98,17MAY01,$0,0,No,0,$0,,0,IL,71,Private,"$19,610",Van,yes,8,103,Lawyer,2001,1,0,3.002739726,19.61
18096053,30598387,25MAR67,0,13,"$40,466",No,$0,No,F,High School,1,Highly Urban/ Urban,36 - 50,620 - 659,0,20APR91,18APR01,$0,0,No,1,$0,,0,IL,21,Private,"$5,600",Minivan,no,1,104,Clerical,2001,1,0,9.9945205479,5.6
97750917,30850892,27APR61,0,11,"$30,960",No,"$190,150",Yes,F,Bachelors,3,Highly Urban/ Urban,51 - 65,660 - 749,0,12MAR97,13APR01,$0,0,No,0,$0,,0,OH,31,Private,"$9,300",Sports Car,no,4,104,Manager,2001,1,0,4.0876712329,9.3
600941278,30897421,21MAY61,0,11,"$68,061",No,"$209,610",Yes,M,Bachelors,2,Highly Urban/ Urban,51 - 65,750 +,0,11MAR92,20MAR01,"$8,085",4,No,6,$0,,0,OH,35,Commercial,"$16,580",Van,yes,13,105,Professional,2001,1,0,9.0224417995,16.58
193424818,30903355,25DEC69,3,0,$0,No,$0,Yes,F,<High School,2,Highly Rural/ Rural,36 - 50,660 - 749,0,19APR97,14MAR01,$0,0,No,0,$0,,0,IL,11,Private,"$5,300",Sports Car,no,1,105,Student,2001,1,0,3.901369863,5.3
161544930,31006984,28NOV76,3,13,"$71,738",No,"$223,313",Yes,F,Bachelors,1,Highly Rural/ Rural,36 - 50,620 - 659,0,15MAR01,15MAR01,$0,0,No,0,$0,,0,IN,93,Commercial,"$5,750",Sports Car,no,10,105,Blue Collar,2001,1,0,0,5.75
592690820,31013578,06SEP60,0,3,,No,$0,No,F,Masters,2,Highly Urban/ Urban,51 - 65,660 - 749,0,26FEB01,17MAR01,"$6,038",1,No,8,"$4,751",16JUL01,1,IL,47,Private,"$20,860",SUV,no,12,105,Lawyer,2001,0.3315068493,-1.104106808,0.0520547945,20.86
898038749,31115215,16MAR67,0,9,"$21,651",No,"$142,293",No,F,<High School,1,Highly Urban/ Urban,36 - 50,750 +,0,05FEB01,05FEB01,$0,0,No,1,"$4,720",22SEP01,1,OH,24,Commercial,"$25,640",Pickup,no,1,106,Clerical,2001,0.6273972603,-0.46617535,0,25.64
901710077,31243044,27FEB68,1,5,"$89,348",No,"$230,106",Yes,F,Masters,1,Highly Urban/ Urban,36 - 50,660 - 749,0,04MAR95,03MAR01,$0,0,No,2,$0,,0,IL,48,Private,"$18,150",Pickup,no,14,105,Professional,2001,1,0,5.997260274,18.15
375087720,31449300,23NOV60,0,13,"$80,431",No,"$243,919",Yes,M,Bachelors,1,Highly Rural/ Rural,51 - 65,620 - 659,0,10MAY01,10MAY01,$0,0,No,0,$0,,0,WI,22,Commercial,"$25,630",Panel Truck,yes,13,103,Clerical,2001,1,0,0,25.63
653142988,31539467,20NOV62,3,7,,No,"$181,752",Yes,F,Bachelors,2,Highly Urban/ Urban,51 - 65,620 - 659,2,13MAR94,17APR01,$0,0,No,0,"$4,974",01SEP01,1,IN,38,Private,"$19,360",Sports Car,no,,104,Student,2001,0.3753424658,-0.979916428,7.095890411,19.36
733070656,31553169,27DEC81,1,12,"$35,262",Yes,$0,No,M,<High School,1,Highly Urban/ Urban,26 - 35,660 - 749,0,31JAN98,30JAN01,$0,0,No,0,"$8,697",12NOV01,1,WI,25,Private,"$15,110",Minivan,yes,1,107,Blue Collar,2001,0.7835616438,-0.243905543,2.997260274,15.11
666239340,31823572,22SEP63,1,,"$17,167",No,$0,Yes,M,<High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,25JAN01,25JAN01,$0,0,No,0,$0,,0,MI,22,Commercial,"$30,400",Panel Truck,yes,6,107,Student,2001,1,0,0,30.4
487754398,31915757,29SEP69,3,,"$153,236",Yes,$0,No,F,Masters,1,Highly Urban/ Urban,36 - 50,660 - 749,2,21MAY91,19MAY01,$0,0,Yes,1,"$2,424",15JAN02,1,IN,27,Private,"$5,400",SUV,no,15,103,Lawyer,2001,0.6602739726,-0.41510042,9.9945205479,5.4
195051458,32263672,29MAR74,2,11,"$13,343",Yes,"$155,171",No,F,High School,2,Highly Rural/ Rural,36 - 50,450 - 619,0,28DEC00,10JAN01,$0,0,No,0,$0,,0,MI,46,Private,"$1,500",Sports Car,no,9,107,Home Maker,2001,1,0,0.035586496,1.5
275063923,32491265,23MAR59,0,10,"$45,366",No,"$237,044",Yes,M,High School,3,Highly Rural/ Rural,51 - 65,660 - 749,0,24FEB01,07MAR01,$0,0,No,0,$0,,0,IN,32,Commercial,"$35,510",Panel Truck,no,10,105,Clerical,2001,1,0,0.0301369863,35.51
621871330,32495586,10DEC75,1,11,"$42,139",No,"$143,454",Yes,M,High School,1,Highly Urban/ Urban,36 - 50,620 - 659,0,21FEB91,19FEB01,"$5,396",2,No,2,"$6,597",26SEP01,1,IL,50,Commercial,"$22,000",Van,yes,7,106,Blue Collar,2001,0.6,-0.510825624,9.9945205479,22
180789377,32584449,19NOV53,0,5,"$57,706",No,"$214,111",Yes,F,Masters,4,Highly Urban/ Urban,51 - 65,660 - 749,0,22MAR01,03APR01,$0,0,Yes,0,$0,,0,IL,42,Private,"$13,240",SUV,no,15,104,Manager,2001,1,0,0.0328767123,13.24
832576480,32597982,18MAY52,0,15,"$72,381",No,"$220,541",Yes,M,High School,1,Highly Urban/ Urban,51 - 65,620 - 659,0,20FEB91,18FEB01,"$6,857",4,No,0,$0,,0,IL,24,Commercial,"$28,780",Panel Truck,yes,1,106,Manager,2001,1,0,9.9945205479,28.78
216745844,33000535,16NOV75,1,9,"$46,867",Yes,$0,No,F,Bachelors,1,Highly Rural/ Rural,36 - 50,660 - 749,0,29MAR97,28MAR01,$0,0,No,0,$0,,0,OH,12,Private,"$9,490",Sports Car,no,15,105,Clerical,2001,1,0,3.997260274,9.49
95207832,33098132,13MAY60,0,12,"$60,281",No,,No,F,High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,08MAR95,07MAR01,"$10,024",2,No,2,"$1,593",21DEC01,1,IN,31,Commercial,"$12,090",SUV,no,1,105,Blue Collar,2001,0.7917808219,-0.233470665,5.997260274,12.09
212957678,33106837,23AUG72,2,14,"$125,646",No,"$266,746",Yes,M,Masters,1,Highly Urban/ Urban,36 - 50,660 - 749,1,23MAR01,23MAR01,"$2,157",1,No,6,$0,,0,OH,60,Commercial,"$39,090",Panel Truck,no,19,105,,2001,1,0,0,39.09
93262171,33231839,17FEB69,0,10,"$54,818",No,"$244,266",Yes,M,Bachelors,1,Highly Urban/ Urban,36 - 50,660 - 749,0,27FEB97,26FEB01,$0,0,Yes,0,$0,,0,OH,48,Private,"$10,880",Pickup,yes,11,106,Manager,2001,1,0,3.997260274,10.88
549986445,33300940,31OCT78,1,13,"$38,898",No,"$128,607",Yes,M,Masters,1,Highly Urban/ Urban,36 - 50,660 - 749,0,09APR94,08APR01,$0,0,No,0,$0,,0,OH,14,Private,"$4,500",Pickup,yes,17,104,Manager,2001,1,0,6.997260274,4.5
563788172,33958240,26AUG57,1,16,"$23,640",No,,Yes,F,High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,02FEB01,02FEB01,"$5,372",2,No,0,$0,,0,IL,48,Private,"$8,960",SUV,no,1,106,Clerical,2001,1,0,0,8.96
600941278,34306606,21MAY61,0,11,"$68,061",No,"$209,610",Yes,M,Bachelors,2,Highly Urban/ Urban,51 - 65,660 - 749,0,09MAR01,10MAR01,$0,0,No,0,$0,,0,MI,35,Private,"$20,870",Van,yes,13,105,Professional,2001,1,0,0.002739726,20.87
433735514,34335916,22MAY71,2,13,"$48,377",No,"$159,858",Yes,F,High School,1,Highly Rural/ Rural,36 - 50,660 - 749,1,12FEB95,11FEB01,$0,0,No,1,$0,,0,OH,13,Private,"$10,040",SUV,no,7,106,Blue Collar,2001,1,0,5.997260274,10.04
258016112,34488484,29MAY73,3,13,"$64,872",No,"$187,354",Yes,F,<High School,2,Highly Urban/ Urban,36 - 50,750 +,0,05MAY94,04MAY01,"$4,620",1,No,5,$0,,0,IL,44,Private,"$7,990",SUV,no,8,103,Clerical,2001,1,0,6.997260274,7.99
321220035,34740975,18NOV54,0,0,$0,No,"$111,180",Yes,F,<High School,1,Highly Rural/ Rural,51 - 65,620 - 659,0,03MAR95,02MAR01,$0,0,No,0,$0,,0,IL,44,Private,"$6,800",Sports Car,no,8,105,Home Maker,2001,1,0,5.997260274,6.8
983718507,34765527,17AUG77,1,11,"$29,644",No,"$148,568",Yes,F,High School,1,Highly Urban/ Urban,36 - 50,620 - 659,0,02MAY88,29APR01,"$46,912",1,Yes,2,"$18,883",20FEB02,1,MI,32,Private,"$34,880",SUV,no,9,104,Clerical,2001,0.8136986301,-0.206165215,12.989954338,34.88
134311337,34893249,09DEC67,0,12,"$80,317",No,"$277,050",Yes,F,Bachelors,4,Highly Urban/ Urban,36 - 50,750 +,0,19JAN95,01FEB01,$0,0,Yes,3,$0,,0,OH,42,Private,"$13,800",SUV,no,8,106,Professional,2001,1,0,6.0356164384,13.8
347712484,35114444,14OCT67,3,8,"$88,887",Yes,"$265,793",No,F,High School,2,Highly Urban/ Urban,36 - 50,660 - 749,2,24FEB91,23FEB01,$0,0,Yes,1,"$1,205",14JUN01,1,IL,31,Commercial,"$30,190",SUV,no,8,106,Blue Collar,2001,0.304109589,-1.190367152,9.997260274,30.19
382888746,35646735,30APR58,1,11,"$37,967",No,"$149,654",Yes,F,<High School,2,Highly Rural/ Rural,51 - 65,660 - 749,0,05DEC93,06JAN01,$0,0,No,4,$0,,0,IL,31,Private,"$10,300",SUV,no,1,107,Clerical,2001,1,0,7.0876712329,10.3
124631828,36202750,03MAR70,2,8,"$43,851",No,"$135,243",Yes,F,High School,1,Highly Rural/ Rural,36 - 50,660 - 749,0,25FEB01,25FEB01,$0,0,No,0,$0,,0,WI,25,Private,"$9,690",SUV,no,9,106,Clerical,2001,1,0,0,9.69
962972322,36557437,28NOV63,0,,"$108,375",No,"$285,331",Yes,F,Bachelors,1,Highly Urban/ Urban,51 - 65,660 - 749,0,17APR98,17APR01,$0,0,No,1,$0,,0,IN,32,Private,"$39,360",Minivan,no,15,104,Professional,2001,1,0,3,39.36
664219250,36582875,20MAY73,0,9,"$46,255",No,$0,No,M,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,09MAY97,08MAY01,"$8,194",2,No,2,"$4,412",07DEC01,1,MI,37,Commercial,"$21,180",Van,no,1,103,Manager,2001,0.5835616438,-0.538605188,3.997260274,21.18
409110070,36597166,02AUG60,0,13,"$43,136",No,"$175,406",Yes,F,Masters,1,Highly Urban/ Urban,51 - 65,620 - 659,0,26JAN01,26JAN01,$865,2,No,7,$0,,0,IL,17,Private,"$10,610",SUV,no,16,107,Home Maker,2001,1,0,0,10.61
719936557,36704100,16DEC67,2,1,"$50,298",No,"$152,956",Yes,F,<High School,4,Highly Urban/ Urban,36 - 50,750 +,0,16APR01,23MAY01,$0,0,No,0,$0,,0,WI,20,Private,"$5,500",SUV,no,7,103,Blue Collar,2001,1,0,0.101369863,5.5
549559962,37057482,08OCT68,3,10,"$15,519",Yes,"$158,830",No,M,<High School,3,Highly Rural/ Rural,36 - 50,750 +,0,26FEB95,12FEB01,$0,0,No,3,$0,,0,MI,22,Private,"$7,050",Pickup,no,1,106,Clerical,2001,1,0,5.9616438356,7.05
157165466,37362126,25NOV63,3,11,"$70,452",Yes,$0,No,F,High School,1,Highly Urban/ Urban,51 - 65,450 - 619,0,23MAR01,23MAR01,$0,0,Yes,3,"$2,240",27JUL01,1,MI,33,Private,"$12,950",SUV,no,1,105,Clerical,2001,0.3452054795,-1.063615447,0,12.95
733744023,37627857,01MAY57,1,11,"$66,501",No,"$197,809",Yes,F,Bachelors,1,Highly Urban/ Urban,51 - 65,660 - 749,0,12APR01,12APR01,"$7,049",2,No,7,$0,,0,OH,42,Commercial,"$13,250",Pickup,no,14,104,Professional,2001,1,0,0,13.25
584134783,37683067,20DEC56,0,11,"$52,967",No,$0,No,F,High School,1,Highly Urban/ Urban,51 - 65,620 - 659,0,07FEB94,05FEB01,$0,0,Yes,1,"$1,937",02SEP01,1,OH,11,Commercial,"$11,900",SUV,no,1,106,Blue Collar,2001,0.5726027397,-0.557563102,6.9945205479,11.9
466204414,37786179,22AUG66,1,11,"$52,898",Yes,$0,No,M,High School,1,Highly Urban/ Urban,36 - 50,620 - 659,1,29JAN01,29JAN01,"$3,950",3,No,6,"$2,040",05FEB01,1,OH,19,Commercial,"$26,620",Panel Truck,yes,1,107,Blue Collar,2001,0.0191780822,-3.953987205,0,26.62
567216017,38255482,04FEB57,0,7,"$13,659",No,$0,No,M,<High School,1,Highly Rural/ Rural,51 - 65,620 - 659,0,28JAN88,25JAN01,$0,0,No,0,$0,,0,WI,30,Commercial,"$8,150",Pickup,no,1,107,Clerical,2001,1,0,12.991982933,8.15
317159574,38690903,09MAY54,0,0,$0,No,$0,Yes,F,High School,1,Highly Rural/ Rural,51 - 65,660 - 749,0,09JAN97,08JAN01,$0,0,No,0,$0,,0,MI,29,Private,"$1,500",Sports Car,no,1,107,Student,2001,1,0,3.997260274,1.5
213154381,38778764,23OCT77,1,7,"$3,594",No,$0,Yes,M,High School,1,Highly Urban/ Urban,36 - 50,620 - 659,0,29JAN94,27JAN01,$0,0,Yes,0,"$2,136",16JUN01,1,MI,26,Commercial,"$4,960",Pickup,yes,8,107,Student,2001,0.3835616438,-0.958254931,6.9945205479,4.96
417704290,39050016,17JUL67,0,,"$74,187",No,$0,No,M,Bachelors,1,Highly Urban/ Urban,36 - 50,620 - 659,0,13APR01,13APR01,$0,0,No,1,$0,,0,MI,43,Private,"$16,360",Van,yes,10,104,Professional,2001,1,0,0,16.36
851781448,39187994,31DEC64,3,0,$0,No,$0,Yes,F,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,20FEB88,17FEB01,"$8,566",2,No,6,"$1,452",15AUG01,1,IN,24,Commercial,"$5,800",Sports Car,no,1,106,Student,2001,0.4904109589,-0.712511548,12.992155101,5.8
432497940,39399771,13AUG73,1,13,"$22,021",Yes,$0,No,F,High School,1,Highly Urban/ Urban,36 - 50,750 +,0,04MAR97,03MAR01,$0,0,No,1,"$8,748",09DEC01,1,OH,10,Private,"$14,360",SUV,no,1,105,Clerical,2001,0.7698630137,-0.261542684,3.997260274,14.36
137130471,39405393,19SEP77,1,13,"$39,489",No,"$116,150",Yes,F,High School,2,Highly Rural/ Rural,36 - 50,750 +,0,18APR97,04MAR01,$0,0,No,0,$0,,0,IN,60,Private,"$10,260",SUV,no,1,105,Professional,2001,1,0,3.8767123288,10.26
252778951,39440984,26FEB56,0,12,"$54,096",No,"$191,881",No,M,High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,13APR95,12APR01,$0,0,No,5,$0,,0,MI,26,Commercial,"$28,200",Panel Truck,yes,,104,Blue Collar,2001,1,0,5.997260274,28.2
320270230,39502227,14DEC61,0,14,"$103,884",No,"$305,037",No,M,Masters,2,Highly Urban/ Urban,51 - 65,450 - 619,0,25APR01,01MAY01,$0,0,No,0,$0,,0,IL,47,Commercial,"$16,490",Van,yes,14,103,,2001,1,0,0.0164383562,16.49
410879552,39560085,01MAR56,0,12,"$80,142",No,"$224,539",No,M,Bachelors,1,Highly Urban/ Urban,51 - 65,450 - 619,0,05MAY94,04MAY01,$0,0,No,3,$0,,0,IL,35,Commercial,"$23,750",Panel Truck,no,,103,Professional,2001,1,0,6.997260274,23.75
452052599,39725245,10AUG51,0,13,"$196,889",No,"$484,353",No,M,Masters,2,Highly Urban/ Urban,51 - 65,620 - 659,0,28NOV00,01JAN01,$0,0,Yes,5,$0,,0,IL,42,Commercial,"$7,910",Minivan,yes,15,107,Professional,2001,1,0,0.0928961749,7.91
923020250,39868637,20JUN55,0,0,$0,No,$0,No,M,High School,3,Highly Urban/ Urban,51 - 65,620 - 659,0,11MAR88,03MAR01,$0,0,Yes,0,$0,,0,IL,43,Commercial,"$8,640",Pickup,yes,1,105,Student,2001,1,0,12.975866457,8.64
42468696,40012669,29JUL53,0,12,"$58,163",No,"$223,080",Yes,M,Masters,1,Highly Urban/ Urban,51 - 65,660 - 749,0,12FEB01,12FEB01,$0,0,No,2,$0,,0,OH,53,Private,"$34,030",Minivan,yes,16,106,Lawyer,2001,1,0,0,34.03
922562855,40023997,10OCT58,0,12,"$47,991",No,"$214,996",No,F,Bachelors,1,Highly Urban/ Urban,51 - 65,660 - 749,0,03JAN95,02JAN01,"$2,159",1,No,0,"$4,696",07APR01,1,IN,53,Commercial,"$11,300",SUV,no,9,107,Blue Collar,2001,0.2602739726,-1.346020462,5.997260274,11.3
548310522,40040304,11JUN62,0,0,$0,No,,No,F,High School,3,Highly Urban/ Urban,51 - 65,750 +,0,28DEC00,27JAN01,$0,0,No,3,$0,,0,MI,19,Private,"$6,990",SUV,no,9,107,Home Maker,2001,1,0,0.0821618385,6.99
162656507,40251861,26APR68,2,11,"$43,098",Yes,"$224,877",No,F,High School,2,Highly Urban/ Urban,36 - 50,750 +,1,11MAY88,14APR01,"$3,137",1,No,9,$0,,0,OH,14,Private,"$9,810",SUV,no,11,104,Clerical,2001,1,0,12.924268284,9.81
302738462,40301883,13JUL62,0,7,"$60,551",No,$0,No,F,Bachelors,1,Highly Urban/ Urban,51 - 65,660 - 749,0,18FEB01,18FEB01,"$1,294",1,No,0,"$2,078",29AUG01,1,IL,36,Commercial,"$25,850",Pickup,no,10,106,Professional,2001,0.5260273973,-0.642401982,0,25.85
719936557,40973172,17DEC62,2,1,"$42,133",No,"$184,640",Yes,F,<High School,4,Highly Rural/ Rural,51 - 65,750 +,0,20APR85,26MAR01,$0,0,No,0,$0,,0,IL,20,Private,"$10,530",Sports Car,no,5,105,Blue Collar,2001,1,0,15.931506849,10.53
299191262,41052959,18OCT77,3,13,"$99,412",Yes,$0,No,F,PhD,1,Highly Urban/ Urban,36 - 50,660 - 749,0,15MAY84,11MAY01,$0,0,No,0,$0,,0,MI,29,Private,"$21,180",SUV,no,11,103,Manager,2001,1,0,16.987311925,21.18
232942859,41165146,17APR68,2,11,"$195,506",Yes,$0,No,M,PhD,1,Highly Urban/ Urban,36 - 50,660 - 749,0,18MAY97,17MAY01,$0,0,No,0,$0,,0,IL,32,Private,"$29,520",Minivan,no,10,103,Lawyer,2001,1,0,3.997260274,29.52
627828331,41366931,12DEC60,0,7,"$10,376",No,"$134,694",Yes,F,Bachelors,5,Highly Rural/ Rural,51 - 65,450 - 619,0,08FEB94,23FEB01,$0,0,No,0,$0,,0,IN,12,Private,"$6,580",SUV,no,9,106,Home Maker,2001,1,0,7.0410958904,6.58
831157828,42400909,04JUN79,0,7,"$11,954",No,$0,No,F,<High School,1,Highly Urban/ Urban,26 - 35,660 - 749,0,09MAY01,09MAY01,$0,0,No,1,"$3,090",14JUN01,1,IN,16,Private,"$10,190",SUV,no,8,103,Clerical,2001,0.098630137,-2.316378415,0,10.19
483669193,42759768,03FEB82,1,0,$0,No,$0,Yes,F,<High School,1,Highly Urban/ Urban,26 - 35,750 +,0,25MAR97,24MAR01,$0,0,Yes,1,"$2,370",18AUG01,1,IL,27,Private,"$4,120",SUV,no,6,105,Student,2001,0.402739726,-0.909464767,3.997260274,4.12
395686481,42810109,18DEC64,3,0,$0,Yes,$0,No,F,High School,2,Highly Rural/ Rural,36 - 50,660 - 749,2,21FEB01,28FEB01,"$2,434",2,No,4,$0,,0,IL,49,Private,"$6,320",SUV,no,5,106,Home Maker,2001,1,0,0.0191780822,6.32
621338967,43829487,11OCT67,0,10,"$55,714",No,"$190,206",No,F,High School,1,Highly Rural/ Rural,36 - 50,660 - 749,0,08APR91,06APR01,$0,0,Yes,0,$0,,0,MI,75,Private,"$11,690",SUV,no,1,104,Blue Collar,2001,1,0,9.9945205479,11.69
866009032,44268865,02DEC59,0,8,"$78,254",No,"$233,959",Yes,F,High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,04MAR95,03MAR01,$0,0,No,0,$0,,0,MI,37,Private,"$14,130",Sports Car,no,1,105,Manager,2001,1,0,5.997260274,14.13
850833893,44554493,16NOV54,0,6,"$52,182",No,"$177,163",Yes,F,<High School,1,Highly Rural/ Rural,51 - 65,750 +,0,23FEB97,22FEB01,$0,0,No,0,$0,,0,OH,38,Commercial,"$28,890",Pickup,no,1,106,Blue Collar,2001,1,0,3.997260274,28.89
285745137,44558632,17AUG94,0,9,"$14,484",No,$0,No,F,<High School,1,Highly Urban/ Urban,18 - 25,660 - 749,0,21MAR91,19MAR01,"$4,518",1,No,1,"$4,798",03MAY01,1,OH,20,Private,"$2,950",Sports Car,yes,1,105,Clerical,2001,0.1232876712,-2.093234864,9.9945205479,2.95
473467818,44634670,24MAY60,0,10,"$144,241",No,$0,No,F,PhD,1,Highly Urban/ Urban,51 - 65,750 +,0,09MAY01,09MAY01,"$23,013",2,No,4,$0,,0,MI,43,Private,"$20,720",SUV,no,24,103,Manager,2001,1,0,0,20.72
718684940,44663366,14MAR56,0,15,"$74,468",No,,Yes,F,Masters,2,Highly Urban/ Urban,51 - 65,620 - 659,0,03MAR94,17FEB01,$0,0,No,0,$0,,0,WI,20,Private,"$8,950",Sports Car,no,16,106,Manager,2001,1,0,6.9616438356,8.95
149295193,45189630,28NOV58,0,15,"$94,464",No,"$313,932",Yes,M,PhD,1,Highly Urban/ Urban,51 - 65,660 - 749,0,06MAR01,06MAR01,"$7,016",3,No,0,$0,,0,MI,47,Commercial,"$22,300",Van,no,15,105,,2001,1,0,0,22.3
552946822,45476717,15MAR75,2,11,"$77,951",Yes,"$226,375",No,F,Bachelors,1,Highly Urban/ Urban,36 - 50,750 +,0,22APR95,21APR01,"$8,294",2,No,2,$0,,0,IL,47,Private,"$22,310",Minivan,no,1,104,Professional,2001,1,0,5.997260274,22.31
64979459,45496889,14JUN76,3,12,"$5,768",Yes,$0,No,F,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,13MAY97,12MAY01,"$3,409",1,No,2,$0,,0,IL,40,Commercial,"$5,280",SUV,no,1,103,Student,2001,1,0,3.997260274,5.28
97502024,45582677,20APR72,3,15,"$7,585",No,"$75,925",Yes,M,<High School,3,Highly Urban/ Urban,36 - 50,660 - 749,0,03MAY01,01JUL01,"$6,271",1,No,0,$0,,0,IL,5,Private,"$5,860",Minivan,yes,,101,Student,2001,1,0,0.1616438356,5.86
21806232,45595695,22DEC51,2,11,"$133,949",No,"$360,770",Yes,F,Bachelors,2,Highly Rural/ Rural,51 - 65,660 - 749,0,15APR90,07APR01,"$7,557",3,No,0,$0,,0,OH,38,Commercial,"$27,530",Pickup,no,1,104,Professional,2001,1,0,10.978082192,27.53
267621875,45673471,21MAR63,4,18,"$37,986",No,"$183,759",Yes,M,High School,1,Highly Urban/ Urban,51 - 65,450 - 619,2,11MAR94,10MAR01,$0,0,No,0,$0,,0,IL,24,Private,"$15,610",Minivan,yes,6,105,Clerical,2001,1,0,6.997260274,15.61
